period,stateid,stateDescription,sectorid,sectorName,customers,price,revenue,sales
2010-07,MAT,Middle Atlantic,TRA,transportation,44,12.61,45.69327,362.46856
2010-07,ENC,East North Central,TRA,transportation,9,6.96,3.50578,50.39309
2010-11,NV,Nevada,TRA,transportation,18,8.02,.049,.611
2010-11,NH,New Hampshire,TRA,transportation,0,0,0,0
2010-11,NJ,New Jersey,TRA,transportation,6,10.24,2.46645,24.08586
2010-11,NM,New Mexico,TRA,transportation,0,0,0,0
2010-11,NY,New York,TRA,transportation,21,14.2,32.83891,231.21495
2010-11,NC,North Carolina,TRA,transportation,8,6.84,.03387,.49488
2010-12,IL,Illinois,TRA,transportation,3,6.28,3.98508,63.40768
2010-12,IN,Indiana,TRA,transportation,1,9.67,.21012,2.17189
2010-12,IA,Iowa,TRA,transportation,0,0,0,0
2010-01,VA,Virginia,TRA,transportation,1,7.68,1.29167,16.819
2010-01,WA,Washington,TRA,transportation,7,7.24,.03835,.52956
2008-07,NEW,New England,TRA,transportation,6,14.77,6.19699,41.94456
2008-07,MAT,Middle Atlantic,TRA,transportation,43,13.18,45.26965,343.34778
2008-07,ENC,East North Central,TRA,transportation,8,8.49,4.26888,50.28046
2008-07,WNC,West North Central,TRA,transportation,2,7.26,.298,4.103
2008-07,SAT,South Atlantic,TRA,transportation,35,11.04,13.00297,117.77345
2008-07,ESC,East South Central,TRA,transportation,1,10.91,.012,.11
2008-07,WSC,West South Central,TRA,transportation,65,8.64,.64057,7.41234
2008-07,MTN,Mountain,TRA,transportation,26,9.22,.70962,7.69813
2008-07,PACC,Pacific Contiguous,TRA,transportation,552,8.07,6.12888,75.90258
2008-07,PACN,Pacific Noncontiguous,TRA,transportation,0,0,0,0
2008-07,US,U.S. Total,TRA,transportation,738,11.8,76.52755,648.57229
2008-08,NV,Nevada,TRA,transportation,17,10.06,.081,.8049
2010-01,WV,West Virginia,TRA,transportation,1,9.76,.03401,.34838
2010-01,WI,Wisconsin,TRA,transportation,0,0,0,0
